ref_area,ref_area_label,counterpart_area,counterpart_label,indicator,year,value_usd
ES,Spain,CN,China,IIW_BP6_USD,2018,3567.82
ES,Spain,CN,China,IIW_BP6_USD,2019,1562.6494
ES,Spain,CN,China,IIW_BP6_USD,2020,2418.6141
ES,Spain,CN,China,IIW_BP6_USD,2021,909.4778
ES,Spain,CN,China,IIW_BP6_USD,2022,2853.155
ES,Spain,CN,China,IIW_BP6_USD,2023,3353.675
F4,North Africa,CN,China,IIW_BP6_USD,2009,0.45800944008346
F4,North Africa,CN,China,IIW_BP6_USD,2010,0.0119661597003674
F4,North Africa,CN,China,IIW_BP6_USD,2011,0.128246980366553
F4,North Africa,CN,China,IIW_BP6_USD,2012,0.557301239105947
F4,North Africa,CN,China,IIW_BP6_USD,2013,1.48455328442078
F4,North Africa,CN,China,IIW_BP6_USD,2014,2.47719104230025
F4,North Africa,CN,China,IIW_BP6_USD,2015,0.908567794300251
F4,North Africa,CN,China,IIW_BP6_USD,2016,0.445721077654517
F4,North Africa,CN,China,IIW_BP6_USD,2018,585.724492039022
F4,North Africa,CN,China,IIW_BP6_USD,2019,598.805912665304
F4,North Africa,CN,China,IIW_BP6_USD,2020,598.773478036629
F4,North Africa,CN,China,IIW_BP6_USD,2021,595.01566967658
F4,North Africa,CN,China,IIW_BP6_USD,2022,727.849868652799
F4,North Africa,CN,China,IIW_BP6_USD,2023,778.086999265789
F6,Sub-Saharan Africa,CN,China,IIW_BP6_USD,2009,5610.91681294081
F6,Sub-Saharan Africa,CN,China,IIW_BP6_USD,2010,14111.5563653248
F6,Sub-Saharan Africa,CN,China,IIW_BP6_USD,2011,36000.0245198626
F6,Sub-Saharan Africa,CN,China,IIW_BP6_USD,2012,28149.4451465571
F6,Sub-Saharan Africa,CN,China,IIW_BP6_USD,2013,19799.9777820577
F6,Sub-Saharan Africa,CN,China,IIW_BP6_USD,2014,20503.4290932162
F6,Sub-Saharan Africa,CN,China,IIW_BP6_USD,2015,13567.3188967531
F6,Sub-Saharan Africa,CN,China,IIW_BP6_USD,2016,14260.8660756554
F6,Sub-Saharan Africa,CN,China,IIW_BP6_USD,2017,17764.5682957406
F6,Sub-Saharan Africa,CN,China,IIW_BP6_USD,2018,17570.8798937934
F6,Sub-Saharan Africa,CN,China,IIW_BP6_USD,2019,18392.1417638003
F6,Sub-Saharan Africa,CN,China,IIW_BP6_USD,2020,19741.0483818622
F6,Sub-Saharan Africa,CN,China,IIW_BP6_USD,2021,18688.8205101768
F6,Sub-Saharan Africa,CN,China,IIW_BP6_USD,2022,17427.2316351095
F6,Sub-Saharan Africa,CN,China,IIW_BP6_USD,2023,17585.7790597512
FI,Finland,CN,China,IIW_BP6_USD,2009,-92.3530968309196
FI,Finland,CN,China,IIW_BP6_USD,2010,-47.3785843207229
FI,Finland,CN,China,IIW_BP6_USD,2011,-197.524493800281
FI,Finland,CN,China,IIW_BP6_USD,2012,-15.43698
FI,Finland,CN,China,IIW_BP6_USD,2013,16.5492
FI,Finland,CN,China,IIW_BP6_USD,2014,-43.7076
FI,Finland,CN,China,IIW_BP6_USD,2015,-47.9028
FI,Finland,CN,China,IIW_BP6_USD,2016,-49.5427
FI,Finland,CN,China,IIW_BP6_USD,2017,-87.5489
FI,Finland,CN,China,IIW_BP6_USD,2018,-73.28
FI,Finland,CN,China,IIW_BP6_USD,2019,4141.9758
FI,Finland,CN,China,IIW_BP6_USD,2020,161.9772
FI,Finland,CN,China,IIW_BP6_USD,2021,289.9456
FI,Finland,CN,China,IIW_BP6_USD,2022,190.9214
FI,Finland,CN,China,IIW_BP6_USD,2023,312.715
FJ,Fiji,CN,China,IIW_BP6_USD,2014,83.0608240680183
FJ,Fiji,CN,China,IIW_BP6_USD,2015,94.4904099285446
FJ,Fiji,CN,China,IIW_BP6_USD,2016,108.03324099723
FJ,Fiji,CN,China,IIW_BP6_USD,2017,102.159185066043
FJ,Fiji,CN,China,IIW_BP6_USD,2018,111.448314501821
FJ,Fiji,CN,China,IIW_BP6_USD,2019,111.96083003031
FJ,Fiji,CN,China,IIW_BP6_USD,2020,140.839544919576
FJ,Fiji,CN,China,IIW_BP6_USD,2021,80.7952023421637
FR,France,CN,China,IIW_BP6_USD,2009,488.3634
FR,France,CN,China,IIW_BP6_USD,2010,474.351
FR,France,CN,China,IIW_BP6_USD,2011,2181.981204
FR,France,CN,China,IIW_BP6_USD,2012,713.078631081461
FR,France,CN,China,IIW_BP6_USD,2013,1415.70733697785
FR,France,CN,China,IIW_BP6_USD,2014,1367.46482540152
FR,France,CN,China,IIW_BP6_USD,2015,1587.5582663577
FR,France,CN,China,IIW_BP6_USD,2016,2838.41410730773
FR,France,CN,China,IIW_BP6_USD,2017,3874.30240248681
FR,France,CN,China,IIW_BP6_USD,2018,2893.1402772211
FR,France,CN,China,IIW_BP6_USD,2019,3160.96817853416
FR,France,CN,China,IIW_BP6_USD,2020,3616.8621394366
FR,France,CN,China,IIW_BP6_USD,2021,3344.71489692228
FR,France,CN,China,IIW_BP6_USD,2022,3353.43202873518
FR,France,CN,China,IIW_BP6_USD,2023,3467.66281707752
GB,United Kingdom,CN,China,IIW_BP6_USD,2009,1000.851
GB,United Kingdom,CN,China,IIW_BP6_USD,2010,627.7655
GB,United Kingdom,CN,China,IIW_BP6_USD,2011,1181.2204
GB,United Kingdom,CN,China,IIW_BP6_USD,2012,1761.048
GB,United Kingdom,CN,China,IIW_BP6_USD,2013,1564.46
GB,United Kingdom,CN,China,IIW_BP6_USD,2014,2233.5048
GB,United Kingdom,CN,China,IIW_BP6_USD,2015,3350.5759
GB,United Kingdom,CN,China,IIW_BP6_USD,2016,1874.8248
GB,United Kingdom,CN,China,IIW_BP6_USD,2017,3102.2404
GB,United Kingdom,CN,China,IIW_BP6_USD,2018,4576.72775
GB,United Kingdom,CN,China,IIW_BP6_USD,2019,4302.53985
GB,United Kingdom,CN,China,IIW_BP6_USD,2020,4207.17
GB,United Kingdom,CN,China,IIW_BP6_USD,2021,5765.8728
GB,United Kingdom,CN,China,IIW_BP6_USD,2022,5208.5488
GB,United Kingdom,CN,China,IIW_BP6_USD,2023,5411.31395
GE,Georgia,CN,China,IIW_BP6_USD,2009,42.4530824477
GE,Georgia,CN,China,IIW_BP6_USD,2010,34.5710593477
GE,Georgia,CN,China,IIW_BP6_USD,2011,44.2141559477
GE,Georgia,CN,China,IIW_BP6_USD,2013,170.2144547477
GE,Georgia,CN,China,IIW_BP6_USD,2014,388.1588533477
GE,Georgia,CN,China,IIW_BP6_USD,2015,589.7192008
GE,Georgia,CN,China,IIW_BP6_USD,2016,602.2970149
GE,Georgia,CN,China,IIW_BP6_USD,2017,622.8542436
GE,Georgia,CN,China,IIW_BP6_USD,2018,688.7935012
GE,Georgia,CN,China,IIW_BP6_USD,2019,719.7748708
GE,Georgia,CN,China,IIW_BP6_USD,2020,662.6480253
GE,Georgia,CN,China,IIW_BP6_USD,2021,620.0747757
GE,Georgia,CN,China,IIW_BP6_USD,2022,674.5819774
GE,Georgia,CN,China,IIW_BP6_USD,2023,774.4370367
GH,Ghana,CN,China,IIW_BP6_USD,2009,185.24
GH,Ghana,CN,China,IIW_BP6_USD,2010,-1.656988
GH,Ghana,CN,China,IIW_BP6_USD,2011,-34.7818967173789
GH,Ghana,CN,China,IIW_BP6_USD,2012,107.760512257243
GH,Ghana,CN,China,IIW_BP6_USD,2013,149.581355014804
GH,Ghana,CN,China,IIW_BP6_USD,2014,4.59960979344396
GH,Ghana,CN,China,IIW_BP6_USD,2015,23.3079565412186
GH,Ghana,CN,China,IIW_BP6_USD,2016,435.601206394934
GH,Ghana,CN,China,IIW_BP6_USD,2017,544.540830368911
GH,Ghana,CN,China,IIW_BP6_USD,2018,4.29788317634855
GH,Ghana,CN,China,IIW_BP6_USD,2019,147.841160955599
GH,Ghana,CN,China,IIW_BP6_USD,2020,6.55728863233917
GH,Ghana,CN,China,IIW_BP6_USD,2021,212.298102728892
GH,Ghana,CN,China,IIW_BP6_USD,2022,148.680461147388
GH,Ghana,CN,China,IIW_BP6_USD,2023,292.524177136364
GN,Guinea,CN,China,IIW_BP6_USD,2018,31.5710183805551
GN,Guinea,CN,China,IIW_BP6_USD,2019,77.8904024452471
GN,Guinea,CN,China,IIW_BP6_USD,2020,521.650455625878
GN,Guinea,CN,China,IIW_BP6_USD,2021,289.335410106761
GN,Guinea,CN,China,IIW_BP6_USD,2022,684.863414971669
GN,Guinea,CN,China,IIW_BP6_USD,2023,1149.23
GR,Greece,CN,China,IIW_BP6_USD,2009,8.64360000000001
GR,Greece,CN,China,IIW_BP6_USD,2010,8.0172
GR,Greece,CN,China,IIW_BP6_USD,2011,-0.90573
GR,Greece,CN,China,IIW_BP6_USD,2012,-2.11104
GR,Greece,CN,China,IIW_BP6_USD,2013,329.323887674709
GR,Greece,CN,China,IIW_BP6_USD,2014,13.7250326277
GR,Greece,CN,China,IIW_BP6_USD,2015,6.3766160604
GR,Greece,CN,China,IIW_BP6_USD,2016,10.0918827753
GR,Greece,CN,China,IIW_BP6_USD,2017,128.748736006014
GR,Greece,CN,China,IIW_BP6_USD,2018,255.970135963439
GR,Greece,CN,China,IIW_BP6_USD,2019,400.402173948733
GR,Greece,CN,China,IIW_BP6_USD,2020,745.684128
GR,Greece,CN,China,IIW_BP6_USD,2021,750.0384451728
GR,Greece,CN,China,IIW_BP6_USD,2022,747.195563673022
GR,Greece,CN,China,IIW_BP6_USD,2023,1014.8208186376
GT,Guatemala,CN,China,IIW_BP6_USD,2010,12.8947
GT,Guatemala,CN,China,IIW_BP6_USD,2011,24.3557
GT,Guatemala,CN,China,IIW_BP6_USD,2012,1.0416
GT,Guatemala,CN,China,IIW_BP6_USD,2013,10.2
GT,Guatemala,CN,China,IIW_BP6_USD,2014,22.0806926
GT,Guatemala,CN,China,IIW_BP6_USD,2015,22.9795520734315
GT,Guatemala,CN,China,IIW_BP6_USD,2017,33.8932237058795
GT,Guatemala,CN,China,IIW_BP6_USD,2018,28.394726536
GT,Guatemala,CN,China,IIW_BP6_USD,2019,33.3375427450507
GT,Guatemala,CN,China,IIW_BP6_USD,2020,33.669263090496
GT,Guatemala,CN,China,IIW_BP6_USD,2021,39.121469583634
GT,Guatemala,CN,China,IIW_BP6_USD,2022,41.8080975837445
GT,Guatemala,CN,China,IIW_BP6_USD,2023,49.0743582946679
GW,Guinea-Bissau,CN,China,IIW_BP6_USD,2011,0.0
GW,Guinea-Bissau,CN,China,IIW_BP6_USD,2012,0.0
GW,Guinea-Bissau,CN,China,IIW_BP6_USD,2016,0.0
GW,Guinea-Bissau,CN,China,IIW_BP6_USD,2017,0.0
GW,Guinea-Bissau,CN,China,IIW_BP6_USD,2018,0.0
GW,Guinea-Bissau,CN,China,IIW_BP6_USD,2019,0.0
GW,Guinea-Bissau,CN,China,IIW_BP6_USD,2020,0.0
GW,Guinea-Bissau,CN,China,IIW_BP6_USD,2022,0.0
GW,Guinea-Bissau,CN,China,IIW_BP6_USD,2023,0.0
HK,Hong Kong,CN,China,IIW_BP6_USD,2009,317908.194184772
HK,Hong Kong,CN,China,IIW_BP6_USD,2010,373682.29468133
HK,Hong Kong,CN,China,IIW_BP6_USD,2011,386086.66537892
HK,Hong Kong,CN,China,IIW_BP6_USD,2012,390522.159860654
HK,Hong Kong,CN,China,IIW_BP6_USD,2013,356707.164506352
HK,Hong Kong,CN,China,IIW_BP6_USD,2014,358950.938043969
HK,Hong Kong,CN,China,IIW_BP6_USD,2015,348994.774530675
HK,Hong Kong,CN,China,IIW_BP6_USD,2016,340493.809646634
HK,Hong Kong,CN,China,IIW_BP6_USD,2017,405040.568210903
HK,Hong Kong,CN,China,IIW_BP6_USD,2018,465527.827418943
HK,Hong Kong,CN,China,IIW_BP6_USD,2019,476456.530114293
HK,Hong Kong,CN,China,IIW_BP6_USD,2020,529325.551399458
HK,Hong Kong,CN,China,IIW_BP6_USD,2021,573318.4149782
HK,Hong Kong,CN,China,IIW_BP6_USD,2022,616568.647540984
HK,Hong Kong,CN,China,IIW_BP6_USD,2023,645758.673665344
HN,Honduras,CN,China,IIW_BP6_USD,2014,-0.524254223619579
HN,Honduras,CN,China,IIW_BP6_USD,2015,-0.524254223619579
HN,Honduras,CN,China,IIW_BP6_USD,2016,10.6669710067448
HN,Honduras,CN,China,IIW_BP6_USD,2017,17.7021318615498
HN,Honduras,CN,China,IIW_BP6_USD,2018,-1.87359281845276
HN,Honduras,CN,China,IIW_BP6_USD,2019,3.38208905626446
HN,Honduras,CN,China,IIW_BP6_USD,2020,-10.7175679724391
HN,Honduras,CN,China,IIW_BP6_USD,2021,0.191452533172346
HN,Honduras,CN,China,IIW_BP6_USD,2022,0.231040433975501
HN,Honduras,CN,China,IIW_BP6_USD,2023,0.222571062512108
HR,Croatia,CN,China,IIW_BP6_USD,2009,0.946885362639386
HR,Croatia,CN,China,IIW_BP6_USD,2010,0.931584071630769
HR,Croatia,CN,China,IIW_BP6_USD,2011,0.804759531384414
HR,Croatia,CN,China,IIW_BP6_USD,2012,0.0148637061149853
HR,Croatia,CN,China,IIW_BP6_USD,2013,0.0153575306129203
HR,Croatia,CN,China,IIW_BP6_USD,2014,1.25400130479037
HR,Croatia,CN,China,IIW_BP6_USD,2015,2.98136452368794
HR,Croatia,CN,China,IIW_BP6_USD,2016,1.22256812836747
HR,Croatia,CN,China,IIW_BP6_USD,2017,9.40327170610999
HR,Croatia,CN,China,IIW_BP6_USD,2018,12.1963441903857
HR,Croatia,CN,China,IIW_BP6_USD,2019,78.4724301895928
HR,Croatia,CN,China,IIW_BP6_USD,2020,119.491120568766
HR,Croatia,CN,China,IIW_BP6_USD,2021,119.191007291137
HR,Croatia,CN,China,IIW_BP6_USD,2022,117.63907792474
HR,Croatia,CN,China,IIW_BP6_USD,2023,120.882741109
HU,Hungary,CN,China,IIW_BP6_USD,2009,13.4038336789493
HU,Hungary,CN,China,IIW_BP6_USD,2010,133.483752695902
HU,Hungary,CN,China,IIW_BP6_USD,2011,-36.5931361143427
HU,Hungary,CN,China,IIW_BP6_USD,2012,72.5942606255375
HU,Hungary,CN,China,IIW_BP6_USD,2013,92.6249130616219
HU,Hungary,CN,China,IIW_BP6_USD,2014,86.1364141550573
HU,Hungary,CN,China,IIW_BP6_USD,2015,98.7143006663643
HU,Hungary,CN,China,IIW_BP6_USD,2016,175.766144574211
HU,Hungary,CN,China,IIW_BP6_USD,2017,273.080372459624
HU,Hungary,CN,China,IIW_BP6_USD,2018,80.6285826155051
HU,Hungary,CN,China,IIW_BP6_USD,2019,-31.0539017439099
HU,Hungary,CN,China,IIW_BP6_USD,2020,277.612204062416
HU,Hungary,CN,China,IIW_BP6_USD,2021,947.991182340118
HU,Hungary,CN,China,IIW_BP6_USD,2022,1358.5051479983
HU,Hungary,CN,China,IIW_BP6_USD,2023,1753.71655986607
ID,Indonesia,CN,China,IIW_BP6_USD,2009,3450.04760761042
ID,Indonesia,CN,China,IIW_BP6_USD,2010,3378.97354955408
ID,Indonesia,CN,China,IIW_BP6_USD,2011,5112.16209841583
ID,Indonesia,CN,China,IIW_BP6_USD,2012,4772.26839439526
ID,Indonesia,CN,China,IIW_BP6_USD,2013,2336.94616236314
ID,Indonesia,CN,China,IIW_BP6_USD,2014,4540.45972930265
ID,Indonesia,CN,China,IIW_BP6_USD,2015,4817.2768222295
ID,Indonesia,CN,China,IIW_BP6_USD,2016,4848.03898944843
ID,Indonesia,CN,China,IIW_BP6_USD,2017,5586.26533986983
ID,Indonesia,CN,China,IIW_BP6_USD,2018,6249.36509072123
ID,Indonesia,CN,China,IIW_BP6_USD,2019,7294.76963265638
ID,Indonesia,CN,China,IIW_BP6_USD,2020,8003.32227218615
ID,Indonesia,CN,China,IIW_BP6_USD,2021,13280.8679800609
ID,Indonesia,CN,China,IIW_BP6_USD,2022,17129.3133634468
ID,Indonesia,CN,China,IIW_BP6_USD,2023,19799.5784436662
IE,Ireland,CN,China,IIW_BP6_USD,2009,-157.0254
IE,Ireland,CN,China,IIW_BP6_USD,2010,-1167.8388
IE,Ireland,CN,China,IIW_BP6_USD,2011,-331.2384
IE,Ireland,CN,China,IIW_BP6_USD,2012,-327.2112
IE,Ireland,CN,China,IIW_BP6_USD,2013,-929.5134
IE,Ireland,CN,China,IIW_BP6_USD,2014,-261.0315
IE,Ireland,CN,China,IIW_BP6_USD,2018,7210.77032
IE,Ireland,CN,China,IIW_BP6_USD,2019,8855.8734166
IE,Ireland,CN,China,IIW_BP6_USD,2020,10073.055293
IE,Ireland,CN,China,IIW_BP6_USD,2021,10061.0647508
IE,Ireland,CN,China,IIW_BP6_USD,2022,9825.7613182
IE,Ireland,CN,China,IIW_BP6_USD,2023,10256.06192
IL,Israel,CN,China,IIW_BP6_USD,2010,0.0
IL,Israel,CN,China,IIW_BP6_USD,2011,0.0
IL,Israel,CN,China,IIW_BP6_USD,2012,0.0
IL,Israel,CN,China,IIW_BP6_USD,2015,77.0
IL,Israel,CN,China,IIW_BP6_USD,2016,232.0
IL,Israel,CN,China,IIW_BP6_USD,2017,3575.5
IL,Israel,CN,China,IIW_BP6_USD,2018,4260.406
IN,India,CN,China,IIW_BP6_USD,2010,188.350814550324
IN,India,CN,China,IIW_BP6_USD,2011,222.155463762674
IN,India,CN,China,IIW_BP6_USD,2012,694.61254935895
IN,India,CN,China,IIW_BP6_USD,2013,404.849992729858
IN,India,CN,China,IIW_BP6_USD,2014,371.74233990984
IN,India,CN,China,IIW_BP6_USD,2015,605.026686367337
IN,India,CN,China,IIW_BP6_USD,2016,299.317045031469
IN,India,CN,China,IIW_BP6_USD,2017,501.835678966576
IN,India,CN,China,IIW_BP6_USD,2018,935.203453676122
IN,India,CN,China,IIW_BP6_USD,2019,1162.62592249628
IN,India,CN,China,IIW_BP6_USD,2020,1657.75540151341
IN,India,CN,China,IIW_BP6_USD,2021,1540.80952861613
IN,India,CN,China,IIW_BP6_USD,2022,1501.47005177191
IN,India,CN,China,IIW_BP6_USD,2023,1692.31343032181
IS,Iceland,CN,China,IIW_BP6_USD,2013,6.24957090228472
IS,Iceland,CN,China,IIW_BP6_USD,2014,0.389411297821119
IS,Iceland,CN,China,IIW_BP6_USD,2015,5.58935115702601
IS,Iceland,CN,China,IIW_BP6_USD,2016,15.3829905020298
IS,Iceland,CN,China,IIW_BP6_USD,2017,5.89849875923195
IS,Iceland,CN,China,IIW_BP6_USD,2018,4.54042590422935
IS,Iceland,CN,China,IIW_BP6_USD,2019,2.41779630057803
IS,Iceland,CN,China,IIW_BP6_USD,2020,1.50245785708671
IS,Iceland,CN,China,IIW_BP6_USD,2021,4.18253564057447
IS,Iceland,CN,China,IIW_BP6_USD,2022,1.30345895855534
IS,Iceland,CN,China,IIW_BP6_USD,2023,1.32375070285095
IT,Italy,CN,China,IIW_BP6_USD,2009,461.8040071554
IT,Italy,CN,China,IIW_BP6_USD,2010,426.523343146799
IT,Italy,CN,China,IIW_BP6_USD,2011,598.323545578799
IT,Italy,CN,China,IIW_BP6_USD,2012,795.001125321
IT,Italy,CN,China,IIW_BP6_USD,2013,-243.3290259741
IT,Italy,CN,China,IIW_BP6_USD,2014,75.9438502101
IT,Italy,CN,China,IIW_BP6_USD,2015,107.3782436634
IT,Italy,CN,China,IIW_BP6_USD,2016,32.293481387
IT,Italy,CN,China,IIW_BP6_USD,2017,-372.7412407
IT,Italy,CN,China,IIW_BP6_USD,2018,959.545495
IT,Italy,CN,China,IIW_BP6_USD,2019,1130.9762096
IT,Italy,CN,China,IIW_BP6_USD,2020,978.2760246
IT,Italy,CN,China,IIW_BP6_USD,2021,92.482453
IT,Italy,CN,China,IIW_BP6_USD,2022,348.2278344
IT,Italy,CN,China,IIW_BP6_USD,2023,477.77327
JO,Jordan,CN,China,IIW_BP6_USD,2009,1.4
JP,Japan,CN,China,IIW_BP6_USD,2009,196.610905930915
JP,Japan,CN,China,IIW_BP6_USD,2010,399.214241866176
JP,Japan,CN,China,IIW_BP6_USD,2011,559.186824498199
JP,Japan,CN,China,IIW_BP6_USD,2012,550.259965337955
JP,Japan,CN,China,IIW_BP6_USD,2013,576.106362773029
JP,Japan,CN,China,IIW_BP6_USD,2014,637.881299734748
JP,Japan,CN,China,IIW_BP6_USD,2015,655.942564937759
JP,Japan,CN,China,IIW_BP6_USD,2016,828.579069126712
JP,Japan,CN,China,IIW_BP6_USD,2017,1332.44070804252
JP,Japan,CN,China,IIW_BP6_USD,2018,1681.72215610394
JP,Japan,CN,China,IIW_BP6_USD,2019,2037.48810465543
JP,Japan,CN,China,IIW_BP6_USD,2020,2516.27496178713
JP,Japan,CN,China,IIW_BP6_USD,2021,2559.65430493827
JP,Japan,CN,China,IIW_BP6_USD,2022,2521.39272134188
JP,Japan,CN,China,IIW_BP6_USD,2023,2584.69606935382
KG,Kyrgyzstan,CN,China,IIW_BP6_USD,2009,92.1675
KG,Kyrgyzstan,CN,China,IIW_BP6_USD,2010,135.3543
KG,Kyrgyzstan,CN,China,IIW_BP6_USD,2011,290.8481
KG,Kyrgyzstan,CN,China,IIW_BP6_USD,2012,334.4856
KG,Kyrgyzstan,CN,China,IIW_BP6_USD,2013,697.657
KG,Kyrgyzstan,CN,China,IIW_BP6_USD,2014,747.1262
KG,Kyrgyzstan,CN,China,IIW_BP6_USD,2015,1118.2802
KG,Kyrgyzstan,CN,China,IIW_BP6_USD,2016,1299.4954
KG,Kyrgyzstan,CN,China,IIW_BP6_USD,2017,1393.6814
KG,Kyrgyzstan,CN,China,IIW_BP6_USD,2018,1345.0815
KG,Kyrgyzstan,CN,China,IIW_BP6_USD,2019,1520.6851
KG,Kyrgyzstan,CN,China,IIW_BP6_USD,2020,1037.176
KG,Kyrgyzstan,CN,China,IIW_BP6_USD,2021,774.3288
KG,Kyrgyzstan,CN,China,IIW_BP6_USD,2022,798.1393
KG,Kyrgyzstan,CN,China,IIW_BP6_USD,2023,679.0888
KH,Cambodia,CN,China,IIW_BP6_USD,2009,1113.38845360737
KH,Cambodia,CN,China,IIW_BP6_USD,2010,1665.14781714664
KH,Cambodia,CN,China,IIW_BP6_USD,2011,2245.44119904918
KH,Cambodia,CN,China,IIW_BP6_USD,2012,2929.66898653441
KH,Cambodia,CN,China,IIW_BP6_USD,2013,3597.38319210027
KH,Cambodia,CN,China,IIW_BP6_USD,2014,4208.39805917114
KH,Cambodia,CN,China,IIW_BP6_USD,2015,4823.84192972078
KH,Cambodia,CN,China,IIW_BP6_USD,2016,5428.37991663675
KH,Cambodia,CN,China,IIW_BP6_USD,2017,6062.61453910564
KH,Cambodia,CN,China,IIW_BP6_USD,2018,6786.45177655091
KH,Cambodia,CN,China,IIW_BP6_USD,2019,9731.37249884955
KH,Cambodia,CN,China,IIW_BP6_USD,2020,10838.999216948
KH,Cambodia,CN,China,IIW_BP6_USD,2021,12068.4576533215
KH,Cambodia,CN,China,IIW_BP6_USD,2022,13576.9876495258
KH,Cambodia,CN,China,IIW_BP6_USD,2023,15568.2138010445
KR,"Korea, Republic of",CN,China,IIW_BP6_USD,2009,978.436675928865
KR,"Korea, Republic of",CN,China,IIW_BP6_USD,2010,1078.36015122066
KR,"Korea, Republic of",CN,China,IIW_BP6_USD,2011,1473.56956253757
KR,"Korea, Republic of",CN,China,IIW_BP6_USD,2012,1995.77789506214
KR,"Korea, Republic of",CN,China,IIW_BP6_USD,2013,2432.42015455379
KR,"Korea, Republic of",CN,China,IIW_BP6_USD,2014,2747.13133081941
KR,"Korea, Republic of",CN,China,IIW_BP6_USD,2015,4668.72039641691
KR,"Korea, Republic of",CN,China,IIW_BP6_USD,2016,5575.54643829255
KR,"Korea, Republic of",CN,China,IIW_BP6_USD,2017,5661.07037823546
KR,"Korea, Republic of",CN,China,IIW_BP6_USD,2018,8351.47958743121
KR,"Korea, Republic of",CN,China,IIW_BP6_USD,2019,8684.31466890932
KR,"Korea, Republic of",CN,China,IIW_BP6_USD,2020,8608.59366004732
KR,"Korea, Republic of",CN,China,IIW_BP6_USD,2021,8530.16760193144
KR,"Korea, Republic of",CN,China,IIW_BP6_USD,2022,8837.4841608452
KR,"Korea, Republic of",CN,China,IIW_BP6_USD,2023,9100.06515491352
KW,Kuwait,CN,China,IIW_BP6_USD,2015,55.9111581
KW,Kuwait,CN,China,IIW_BP6_USD,2016,50.3576678098971
KW,Kuwait,CN,China,IIW_BP6_USD,2017,51.9841006955946
KW,Kuwait,CN,China,IIW_BP6_USD,2018,51.7015318728381
KW,Kuwait,CN,China,IIW_BP6_USD,2019,54.522356046857
KW,Kuwait,CN,China,IIW_BP6_USD,2020,55.036231884058
KW,Kuwait,CN,China,IIW_BP6_USD,2021,57.4446280991736
KW,Kuwait,CN,China,IIW_BP6_USD,2022,59.0753144910962
KW,Kuwait,CN,China,IIW_BP6_USD,2023,59.9642218246869
KZ,Kazakhstan,CN,China,IIW_BP6_USD,2009,2129.97262
KZ,Kazakhstan,CN,China,IIW_BP6_USD,2010,2558.91767
KZ,Kazakhstan,CN,China,IIW_BP6_USD,2011,4049.2961051557
KZ,Kazakhstan,CN,China,IIW_BP6_USD,2012,5308.02913409968
KZ,Kazakhstan,CN,China,IIW_BP6_USD,2013,5677.70216541264
KZ,Kazakhstan,CN,China,IIW_BP6_USD,2014,4630.62674
KZ,Kazakhstan,CN,China,IIW_BP6_USD,2015,10042.60637
KZ,Kazakhstan,CN,China,IIW_BP6_USD,2016,9714.82783
KZ,Kazakhstan,CN,China,IIW_BP6_USD,2017,9397.11294
KZ,Kazakhstan,CN,China,IIW_BP6_USD,2018,8268.57522
KZ,Kazakhstan,CN,China,IIW_BP6_USD,2019,7649.40085
KZ,Kazakhstan,CN,China,IIW_BP6_USD,2020,5942.85055
KZ,Kazakhstan,CN,China,IIW_BP6_USD,2021,5459.50557
KZ,Kazakhstan,CN,China,IIW_BP6_USD,2022,5936.62068
KZ,Kazakhstan,CN,China,IIW_BP6_USD,2023,6754.74866
LB,Lebanon,CN,China,IIW_BP6_USD,2011,0.0
LB,Lebanon,CN,China,IIW_BP6_USD,2012,0.0
LB,Lebanon,CN,China,IIW_BP6_USD,2013,0.0
LB,Lebanon,CN,China,IIW_BP6_USD,2014,0.0
LB,Lebanon,CN,China,IIW_BP6_USD,2015,0.0
LB,Lebanon,CN,China,IIW_BP6_USD,2016,0.0
LB,Lebanon,CN,China,IIW_BP6_USD,2017,0.0
LB,Lebanon,CN,China,IIW_BP6_USD,2018,0.0
LB,Lebanon,CN,China,IIW_BP6_USD,2019,0.0
LB,Lebanon,CN,China,IIW_BP6_USD,2020,0.0
LB,Lebanon,CN,China,IIW_BP6_USD,2021,0.0
LB,Lebanon,CN,China,IIW_BP6_USD,2022,0.0
LK,Sri Lanka,CN,China,IIW_BP6_USD,2013,482.7024202858
LK,Sri Lanka,CN,China,IIW_BP6_USD,2014,628.019152157092
LK,Sri Lanka,CN,China,IIW_BP6_USD,2015,788.951463979747
LK,Sri Lanka,CN,China,IIW_BP6_USD,2016,756.82897839852
LK,Sri Lanka,CN,China,IIW_BP6_USD,2017,1156.72460758672
LK,Sri Lanka,CN,China,IIW_BP6_USD,2018,2127.96608140324
LK,Sri Lanka,CN,China,IIW_BP6_USD,2019,2185.66949568338
LK,Sri Lanka,CN,China,IIW_BP6_USD,2020,2188.10713918955
LK,Sri Lanka,CN,China,IIW_BP6_USD,2021,2250.35542352425
LK,Sri Lanka,CN,China,IIW_BP6_USD,2022,2214.29255959863
LK,Sri Lanka,CN,China,IIW_BP6_USD,2023,2229.73493520403
LT,Lithuania,CN,China,IIW_BP6_USD,2009,0.91052719108598
LT,Lithuania,CN,China,IIW_BP6_USD,2010,0.98854362236101
LT,Lithuania,CN,China,IIW_BP6_USD,2011,0.805424439949052
LT,Lithuania,CN,China,IIW_BP6_USD,2012,0.90176515732924
